publisher_name,total_requests,total_bytes,hit_count,date
thelede,5,24474,0,2022-03-20
thelede,3,10481,3,2022-03-22
thelede,4,24858,0,2022-03-23
thelede,8,49728,4,2022-03-24
thelede,5,24653,2,2022-03-25
thelede,2,9309,1,2022-03-26
thelede,8,152183,4,2022-03-27
thelede,5,24511,5,2022-03-29
thenewsagency,14873,327256141,14517,2022-03-01
thenewsagency,18377,407655813,17856,2022-03-02
thenewsagency,12534,251560993,12171,2022-03-03
thenewsagency,25842,704295284,25491,2022-03-04
thenewsagency,16934,379527724,16510,2022-03-05
thenewsagency,13068,304526540,12811,2022-03-06
thenewsagency,14383,337359580,13627,2022-03-07
thenewsagency,14370,292990708,13892,2022-03-08
thenewsagency,12608,195726691,12174,2022-03-09
thenewsagency,7560,140225678,7198,2022-03-10
thenewsagency,13252,280064904,12701,2022-03-11
thenewsagency,12930,239716521,12671,2022-03-12
thenewsagency,8691,150513116,8317,2022-03-13
thenewsagency,9928,178384973,9659,2022-03-14
thenewsagency,11520,255336287,11034,2022-03-15
thenewsagency,14973,337620932,14649,2022-03-16
thenewsagency,13868,378843431,13474,2022-03-17
thenewsagency,14189,354551583,13723,2022-03-18
thenewsagency,13364,291470398,12992,2022-03-19
thenewsagency,9275,180290974,9023,2022-03-20
thenewsagency,10245,200979119,9918,2022-03-21
thenewsagency,15337,338531599,14927,2022-03-22
thenewsagency,12147,251935984,11812,2022-03-23
thenewsagency,19807,470527130,19310,2022-03-24
thenewsagency,20283,462510643,19684,2022-03-25
thenewsagency,21906,562034429,21458,2022-03-26
thenewsagency,11247,227710765,10933,2022-03-27
thenewsagency,14042,314893701,13547,2022-03-28
thenewsagency,15483,391608014,14990,2022-03-29
transportandlogisticsme,11682,202719554,11025,2022-03-01
transportandlogisticsme,11520,189961997,10913,2022-03-02
transportandlogisticsme,11164,200117662,10356,2022-03-03
transportandlogisticsme,11179,167442856,10805,2022-03-04
transportandlogisticsme,9718,138535447,9328,2022-03-05
transportandlogisticsme,8518,92645890,8158,2022-03-06
transportandlogisticsme,12041,213807108,11008,2022-03-07
transportandlogisticsme,12079,211059815,11565,2022-03-08
transportandlogisticsme,11684,225532816,10790,2022-03-09
transportandlogisticsme,11194,179156712,10637,2022-03-10
transportandlogisticsme,9054,149338094,8650,2022-03-11
transportandlogisticsme,8611,126184491,8153,2022-03-12
transportandlogisticsme,7777,120962966,7334,2022-03-13
transportandlogisticsme,11039,204511298,10157,2022-03-14
transportandlogisticsme,14370,174466037,13708,2022-03-15
transportandlogisticsme,10952,173806584,10402,2022-03-16
transportandlogisticsme,11273,207487833,10429,2022-03-17
transportandlogisticsme,9715,143835197,9262,2022-03-18
transportandlogisticsme,8490,120836363,8255,2022-03-19
transportandlogisticsme,11066,143989096,10523,2022-03-20
transportandlogisticsme,12365,224949587,11820,2022-03-21
transportandlogisticsme,11890,216156766,11427,2022-03-22
transportandlogisticsme,10181,174207367,9805,2022-03-23
transportandlogisticsme,10512,177300580,10009,2022-03-24
transportandlogisticsme,10543,165468620,10010,2022-03-25
transportandlogisticsme,8325,125719638,8078,2022-03-26
transportandlogisticsme,10735,158249453,10326,2022-03-27
transportandlogisticsme,12824,178791665,12205,2022-03-28
transportandlogisticsme,10776,183273596,10203,2022-03-29
tv5kannada,1577,228790562,1546,2022-03-01
tv5kannada,786,115102743,770,2022-03-02
tv5kannada,1267,183447489,1230,2022-03-03
tv5kannada,1487,216001589,1461,2022-03-04
tv5kannada,893,129413180,871,2022-03-05
tv5kannada,398,57119578,380,2022-03-06
tv5kannada,508,73481928,490,2022-03-07
tv5kannada,365,53384866,356,2022-03-08
tv5kannada,306,44217453,292,2022-03-09
tv5kannada,413,59454560,385,2022-03-10
tv5kannada,270,38872425,261,2022-03-11
tv5kannada,310,44534264,296,2022-03-12
tv5kannada,435,61993886,417,2022-03-13
tv5kannada,330,48865476,321,2022-03-14
tv5kannada,281,40452331,266,2022-03-15
tv5kannada,327,47436991,317,2022-03-16
tv5kannada,244,35562480,232,2022-03-17
tv5kannada,277,39287566,255,2022-03-18
tv5kannada,287,41118552,273,2022-03-19
tv5kannada,288,41580702,275,2022-03-20
tv5kannada,1430,207583298,1403,2022-03-21
tv5kannada,2643,383650594,2594,2022-03-22
tv5kannada,1522,220729403,1495,2022-03-23
tv5kannada,1287,187554933,1257,2022-03-24
tv5kannada,779,114487325,758,2022-03-25
tv5kannada,707,102604635,687,2022-03-26
tv5kannada,474,68836911,457,2022-03-27
tv5kannada,542,78678281,522,2022-03-28
tv5kannada,1467,212041971,1429,2022-03-29
udaybulletin,37,4448366,8,2022-03-01
udaybulletin,82,8361792,12,2022-03-02
udaybulletin,40,3025105,7,2022-03-03
udaybulletin,26,3830201,7,2022-03-04
udaybulletin,30,3911279,6,2022-03-05
udaybulletin,24,1898633,6,2022-03-06
udaybulletin,2157,376025898,6,2022-03-07
udaybulletin,32,2376483,8,2022-03-08
udaybulletin,24,10470485,2,2022-03-09
udaybulletin,26,6867260,10,2022-03-10
udaybulletin,50,14068461,6,2022-03-11
udaybulletin,37,7265760,6,2022-03-12
udaybulletin,41,6989799,5,2022-03-13
udaybulletin,34,6254356,8,2022-03-14
udaybulletin,22,2485252,5,2022-03-15
udaybulletin,24,5882099,4,2022-03-16
udaybulletin,35,8158003,5,2022-03-17
udaybulletin,17,2451526,1,2022-03-18
udaybulletin,22,4653360,5,2022-03-19
udaybulletin,22,11392310,0,2022-03-20
udaybulletin,34,9290370,7,2022-03-21
udaybulletin,37,5842191,5,2022-03-22
udaybulletin,19,5906525,2,2022-03-23
udaybulletin,24,7181042,4,2022-03-24
udaybulletin,43,8622563,0,2022-03-25
udaybulletin,24,10248002,5,2022-03-26
udaybulletin,54,3226501,32,2022-03-27
udaybulletin,72,5642711,14,2022-03-28
udaybulletin,54,7679647,24,2022-03-29
upfrontstories,3,209709,0,2022-03-01
upfrontstories,1,96894,0,2022-03-02
upfrontstories,4,46361,0,2022-03-06
upfrontstories,33,3215708,0,2022-03-10
upfrontstories,2,156181,0,2022-03-13
upfrontstories,1,102653,0,2022-03-15
upfrontstories,5,136163,0,2022-03-16
upfrontstories,3,108203,0,2022-03-17
upfrontstories,2,143056,0,2022-03-18
upfrontstories,1,102653,0,2022-03-20
upfrontstories,4,46361,0,2022-03-21
upfrontstories,3,226198,0,2022-03-23
upfrontstories,1,71528,0,2022-03-26
upfrontstories,5,67253,0,2022-03-27
upfrontstories,17,710324,15,2022-03-28
uptak,999173,37790506418,996275,2022-03-01
uptak,1065666,39868608573,1064132,2022-03-02
uptak,699256,26386902268,697227,2022-03-03
uptak,768169,28787250054,766415,2022-03-04
uptak,849411,30948921105,847864,2022-03-05
uptak,820697,29741695750,817583,2022-03-06
uptak,887097,35878344120,884913,2022-03-07
uptak,1500187,61659853803,1498619,2022-03-08
uptak,829025,34968077562,827039,2022-03-09
uptak,2411753,86333662631,2408968,2022-03-10
uptak,2261679,79572057258,2259489,2022-03-11
uptak,1383651,50767863166,1381720,2022-03-12
uptak,1089271,40689730969,1087748,2022-03-13
uptak,621654,25078444791,619818,2022-03-14
uptak,743893,29147143498,742668,2022-03-15
uptak,564598,22166021155,563519,2022-03-16
uptak,599707,23503564303,598702,2022-03-17
uptak,442884,17388226600,441694,2022-03-18
uptak,704791,28102129560,702802,2022-03-19
uptak,460191,18350028915,458919,2022-03-20
uptak,551059,21904421878,549884,2022-03-21
uptak,500562,19200968784,499344,2022-03-22
uptak,395297,16149647436,394096,2022-03-23
uptak,521794,20748315451,521096,2022-03-24
uptak,446544,18225326074,445202,2022-03-25
uptak,586825,23021157820,585390,2022-03-26
uptak,342544,13140653476,341281,2022-03-27
uptak,563068,22261754227,561515,2022-03-28
uptak,444303,17708090058,443023,2022-03-29
whiteswanfoundation,48822,1431040317,47105,2022-03-01
whiteswanfoundation,49098,1524714508,47952,2022-03-02
whiteswanfoundation,53649,1614513714,52240,2022-03-03
whiteswanfoundation,47991,1399768055,46854,2022-03-04
whiteswanfoundation,46851,1377882177,45683,2022-03-05
whiteswanfoundation,53657,1569617292,52207,2022-03-06
whiteswanfoundation,52618,1617339759,50598,2022-03-07
whiteswanfoundation,52732,1624319334,51568,2022-03-08
whiteswanfoundation,56444,1732035157,54472,2022-03-09
whiteswanfoundation,53865,1643985903,52412,2022-03-10
whiteswanfoundation,48541,1380127605,47422,2022-03-11
whiteswanfoundation,47708,1457250110,46646,2022-03-12
whiteswanfoundation,50550,1446973432,49415,2022-03-13
whiteswanfoundation,52715,1632720333,51556,2022-03-14
whiteswanfoundation,49347,1479104553,48247,2022-03-15
whiteswanfoundation,51725,1544684564,50507,2022-03-16
whiteswanfoundation,46669,1363796050,45436,2022-03-17
whiteswanfoundation,45514,1411159208,44434,2022-03-18
whiteswanfoundation,40947,1134812696,39893,2022-03-19
whiteswanfoundation,45254,1317791616,44139,2022-03-20
whiteswanfoundation,50258,1522987960,49198,2022-03-21
whiteswanfoundation,48347,1456124641,47237,2022-03-22
whiteswanfoundation,49093,1514124579,47939,2022-03-23
whiteswanfoundation,49710,1514844838,48286,2022-03-24
whiteswanfoundation,39935,1275610117,38559,2022-03-25
whiteswanfoundation,46288,1296452338,45219,2022-03-26
whiteswanfoundation,41295,1190116591,40159,2022-03-27
whiteswanfoundation,49215,1492759323,48023,2022-03-28
whiteswanfoundation,49481,1469185531,48373,2022-03-29
whiteswanfoundation-bengali,804,17316409,688,2022-03-01
whiteswanfoundation-bengali,822,14809820,736,2022-03-02
whiteswanfoundation-bengali,1138,25877647,1057,2022-03-03
whiteswanfoundation-bengali,1443,16740820,1354,2022-03-04
whiteswanfoundation-bengali,819,11280127,773,2022-03-05
whiteswanfoundation-bengali,2988,81352676,2872,2022-03-06
whiteswanfoundation-bengali,836,14598961,775,2022-03-07
whiteswanfoundation-bengali,889,18569160,830,2022-03-08
whiteswanfoundation-bengali,1326,23230743,1186,2022-03-09
whiteswanfoundation-bengali,656,11641765,584,2022-03-10
whiteswanfoundation-bengali,1015,27947353,926,2022-03-11
whiteswanfoundation-bengali,958,16881529,872,2022-03-12
whiteswanfoundation-bengali,910,20891558,818,2022-03-13
whiteswanfoundation-bengali,847,8425686,813,2022-03-14
whiteswanfoundation-bengali,718,15611227,627,2022-03-15
whiteswanfoundation-bengali,760,14048133,723,2022-03-16
whiteswanfoundation-bengali,1035,25397367,971,2022-03-17
whiteswanfoundation-bengali,716,10739704,667,2022-03-18
whiteswanfoundation-bengali,866,14633953,748,2022-03-19
whiteswanfoundation-bengali,627,13602773,551,2022-03-20
whiteswanfoundation-bengali,729,13727042,685,2022-03-21
whiteswanfoundation-bengali,755,17223240,667,2022-03-22
whiteswanfoundation-bengali,787,17266588,765,2022-03-23
whiteswanfoundation-bengali,685,10382254,609,2022-03-24
whiteswanfoundation-bengali,1799,52777253,1687,2022-03-25
whiteswanfoundation-bengali,870,13594440,793,2022-03-26
whiteswanfoundation-bengali,930,13371683,891,2022-03-27
whiteswanfoundation-bengali,700,14186970,604,2022-03-28
whiteswanfoundation-bengali,678,12662997,619,2022-03-29
whiteswanfoundation-hindi,639,11176425,506,2022-03-01
whiteswanfoundation-hindi,771,9081082,681,2022-03-02
whiteswanfoundation-hindi,952,14036795,863,2022-03-03
whiteswanfoundation-hindi,1273,10175241,1244,2022-03-04
whiteswanfoundation-hindi,765,11760557,673,2022-03-05
whiteswanfoundation-hindi,643,10215635,549,2022-03-06
whiteswanfoundation-hindi,753,13278122,622,2022-03-07
whiteswanfoundation-hindi,714,11003167,659,2022-03-08
whiteswanfoundation-hindi,804,12006115,726,2022-03-09
whiteswanfoundation-hindi,769,11856451,674,2022-03-10
whiteswanfoundation-hindi,958,13782753,868,2022-03-11
whiteswanfoundation-hindi,697,10383145,609,2022-03-12
whiteswanfoundation-hindi,551,9503817,479,2022-03-13
whiteswanfoundation-hindi,503,7493453,445,2022-03-14
whiteswanfoundation-hindi,666,12859149,576,2022-03-15
whiteswanfoundation-hindi,545,9739549,461,2022-03-16
whiteswanfoundation-hindi,694,9958391,612,2022-03-17
whiteswanfoundation-hindi,718,4993061,663,2022-03-18
whiteswanfoundation-hindi,479,5995082,419,2022-03-19
whiteswanfoundation-hindi,520,10479486,450,2022-03-20
whiteswanfoundation-hindi,532,9280441,460,2022-03-21
whiteswanfoundation-hindi,585,12509884,501,2022-03-22
whiteswanfoundation-hindi,530,11598665,464,2022-03-23
whiteswanfoundation-hindi,798,16934818,671,2022-03-24
whiteswanfoundation-hindi,403,5564927,338,2022-03-25
whiteswanfoundation-hindi,671,12363985,584,2022-03-26
whiteswanfoundation-hindi,884,7177236,857,2022-03-27
whiteswanfoundation-hindi,547,8584894,461,2022-03-28
whiteswanfoundation-hindi,855,14799111,765,2022-03-29
whiteswanfoundation-kannada,378,3950418,325,2022-03-01
whiteswanfoundation-kannada,669,11231334,546,2022-03-02
whiteswanfoundation-kannada,729,7957922,663,2022-03-03
whiteswanfoundation-kannada,849,8277891,752,2022-03-04
whiteswanfoundation-kannada,438,3319104,415,2022-03-05
whiteswanfoundation-kannada,1023,10133009,929,2022-03-06
whiteswanfoundation-kannada,602,7263297,542,2022-03-07
whiteswanfoundation-kannada,450,6457974,366,2022-03-08
whiteswanfoundation-kannada,824,6114559,757,2022-03-09
whiteswanfoundation-kannada,494,7727739,443,2022-03-10
whiteswanfoundation-kannada,588,8949981,490,2022-03-11
whiteswanfoundation-kannada,433,4672071,382,2022-03-12
whiteswanfoundation-kannada,408,5663406,326,2022-03-13
whiteswanfoundation-kannada,573,5924576,522,2022-03-14
whiteswanfoundation-kannada,402,5567550,345,2022-03-15
whiteswanfoundation-kannada,313,2771544,293,2022-03-16
whiteswanfoundation-kannada,509,7736360,421,2022-03-17
whiteswanfoundation-kannada,699,9152144,610,2022-03-18
whiteswanfoundation-kannada,643,7583567,563,2022-03-19
whiteswanfoundation-kannada,344,5084199,284,2022-03-20
whiteswanfoundation-kannada,382,5748874,307,2022-03-21
whiteswanfoundation-kannada,400,7944719,324,2022-03-22
whiteswanfoundation-kannada,362,6262002,329,2022-03-23
whiteswanfoundation-kannada,483,9219148,412,2022-03-24
whiteswanfoundation-kannada,378,4079736,327,2022-03-25
whiteswanfoundation-kannada,766,9779940,701,2022-03-26
whiteswanfoundation-kannada,705,16239439,607,2022-03-27
whiteswanfoundation-kannada,345,4173028,300,2022-03-28
whiteswanfoundation-kannada,568,15243578,488,2022-03-29
whiteswanfoundation-malayalam,257,2743143,207,2022-03-01
whiteswanfoundation-malayalam,302,3424795,243,2022-03-02
whiteswanfoundation-malayalam,383,3909069,352,2022-03-03
whiteswanfoundation-malayalam,373,2482701,349,2022-03-04
whiteswanfoundation-malayalam,281,3692543,261,2022-03-05
whiteswanfoundation-malayalam,277,3598643,230,2022-03-06
whiteswanfoundation-malayalam,314,4019411,262,2022-03-07
whiteswanfoundation-malayalam,255,4540342,241,2022-03-08
whiteswanfoundation-malayalam,631,7085730,584,2022-03-09
whiteswanfoundation-malayalam,181,2792841,145,2022-03-10
whiteswanfoundation-malayalam,343,4605853,304,2022-03-11
whiteswanfoundation-malayalam,248,4651798,203,2022-03-12
whiteswanfoundation-malayalam,166,2599473,139,2022-03-13
whiteswanfoundation-malayalam,255,1092122,236,2022-03-14
whiteswanfoundation-malayalam,197,3255589,165,2022-03-15
whiteswanfoundation-malayalam,289,4535116,218,2022-03-16
whiteswanfoundation-malayalam,289,2946818,275,2022-03-17
whiteswanfoundation-malayalam,343,3650773,318,2022-03-18
whiteswanfoundation-malayalam,375,2023736,364,2022-03-19
whiteswanfoundation-malayalam,204,2607822,184,2022-03-20
whiteswanfoundation-malayalam,240,3950365,176,2022-03-21
whiteswanfoundation-malayalam,286,5590055,215,2022-03-22
whiteswanfoundation-malayalam,189,3065846,159,2022-03-23
whiteswanfoundation-malayalam,267,3490984,229,2022-03-24
whiteswanfoundation-malayalam,280,5779420,250,2022-03-25
whiteswanfoundation-malayalam,948,3369373,927,2022-03-26
whiteswanfoundation-malayalam,282,3683389,226,2022-03-27
whiteswanfoundation-malayalam,123,1296202,109,2022-03-28
whiteswanfoundation-malayalam,213,3086176,179,2022-03-29
whiteswanfoundation-tamil,564,7164750,461,2022-03-01
whiteswanfoundation-tamil,497,4570496,436,2022-03-02
whiteswanfoundation-tamil,855,12293045,744,2022-03-03
whiteswanfoundation-tamil,1177,9582455,1110,2022-03-04
whiteswanfoundation-tamil,600,6631197,551,2022-03-05
whiteswanfoundation-tamil,525,6170091,471,2022-03-06
whiteswanfoundation-tamil,1800,45325116,1592,2022-03-07
whiteswanfoundation-tamil,586,8907004,508,2022-03-08
whiteswanfoundation-tamil,793,10007522,699,2022-03-09
whiteswanfoundation-tamil,467,6481600,416,2022-03-10
whiteswanfoundation-tamil,849,9013119,748,2022-03-11
whiteswanfoundation-tamil,564,7673097,520,2022-03-12
whiteswanfoundation-tamil,511,5844110,448,2022-03-13
whiteswanfoundation-tamil,510,6556707,455,2022-03-14
whiteswanfoundation-tamil,440,4637745,381,2022-03-15
whiteswanfoundation-tamil,504,5678800,464,2022-03-16
whiteswanfoundation-tamil,741,9680885,646,2022-03-17
whiteswanfoundation-tamil,872,8508917,799,2022-03-18
whiteswanfoundation-tamil,995,8744414,896,2022-03-19
whiteswanfoundation-tamil,559,6819474,490,2022-03-20
whiteswanfoundation-tamil,551,8165800,446,2022-03-21
whiteswanfoundation-tamil,465,6752057,402,2022-03-22
whiteswanfoundation-tamil,576,11509478,519,2022-03-23
whiteswanfoundation-tamil,718,11177424,633,2022-03-24
whiteswanfoundation-tamil,538,8003507,465,2022-03-25
whiteswanfoundation-tamil,652,10998445,531,2022-03-26
whiteswanfoundation-tamil,535,7453177,476,2022-03-27
whiteswanfoundation-tamil,619,10545588,543,2022-03-28
whiteswanfoundation-tamil,489,6819126,415,2022-03-29
wuzupnigeria,25973,482244373,24539,2022-03-01
wuzupnigeria,26701,484875334,25079,2022-03-02
wuzupnigeria,25230,441325589,23402,2022-03-03
wuzupnigeria,35507,469596548,34640,2022-03-04
wuzupnigeria,25297,447843170,24369,2022-03-05
wuzupnigeria,24607,414033571,23689,2022-03-06
wuzupnigeria,26564,499395131,25189,2022-03-07
wuzupnigeria,18491,291748806,16636,2022-03-08
wuzupnigeria,18016,328690084,16335,2022-03-09
wuzupnigeria,18799,283141491,17194,2022-03-10
wuzupnigeria,28613,249257706,27422,2022-03-11
wuzupnigeria,16941,221550461,16274,2022-03-12
wuzupnigeria,16745,205037629,16052,2022-03-13
wuzupnigeria,18954,269010501,17552,2022-03-14
wuzupnigeria,20464,314234623,18219,2022-03-15
wuzupnigeria,20578,353998514,18382,2022-03-16
wuzupnigeria,21720,306728387,20307,2022-03-17
wuzupnigeria,31330,338162163,30051,2022-03-18
wuzupnigeria,19136,281652950,17908,2022-03-19
wuzupnigeria,20979,288780680,19743,2022-03-20
wuzupnigeria,26477,441234295,24913,2022-03-21
wuzupnigeria,26279,471827623,24780,2022-03-22
wuzupnigeria,26925,500169320,24745,2022-03-23
wuzupnigeria,28952,453324946,27217,2022-03-24
wuzupnigeria,37458,454458384,36387,2022-03-25
wuzupnigeria,30626,455575057,29345,2022-03-26
wuzupnigeria,26307,429370679,25346,2022-03-27
wuzupnigeria,27424,493003471,26117,2022-03-28
wuzupnigeria,29502,549373524,28187,2022-03-29
xchange,2522,792745606,2329,2022-03-01
xchange,2891,927010803,2639,2022-03-02
xchange,2599,936283487,2334,2022-03-03
xchange,2859,834279682,2660,2022-03-04
xchange,3378,547286639,3262,2022-03-05
xchange,2275,649103281,2108,2022-03-06
xchange,2410,789233976,2204,2022-03-07
xchange,2774,1777181965,2392,2022-03-08
xchange,2785,1746861876,2425,2022-03-09
xchange,3432,1399947851,3158,2022-03-10
xchange,2623,1111454880,2390,2022-03-11
xchange,2097,811710205,1932,2022-03-12
xchange,2344,726986347,2187,2022-03-13
xchange,2767,1513900358,2419,2022-03-14
xchange,3755,1378200552,3464,2022-03-15
xchange,3730,1579387602,3367,2022-03-16
xchange,3025,1224573119,2780,2022-03-17
xchange,2927,1052885620,2723,2022-03-18
xchange,2286,1104244122,2088,2022-03-19
xchange,3671,1086429255,3421,2022-03-20
xchange,2835,1237433118,2513,2022-03-21
xchange,2516,1265874692,2252,2022-03-22
xchange,2921,1362540211,2562,2022-03-23
xchange,2720,1278210720,2449,2022-03-24
xchange,2436,1110285913,2213,2022-03-25
xchange,2239,897216530,2016,2022-03-26
xchange,2336,1240024926,2098,2022-03-27
xchange,3139,1337818447,2858,2022-03-28
xchange,2415,1505173022,2155,2022-03-29
yoyocial,27775,257057017,27292,2022-03-01
yoyocial,19268,150643594,18910,2022-03-02
yoyocial,14834,115734289,14481,2022-03-03
yoyocial,15051,105687382,14723,2022-03-04
yoyocial,17259,121921641,16936,2022-03-05
yoyocial,16632,105686205,16259,2022-03-06
yoyocial,24158,151048122,23644,2022-03-07
yoyocial,25551,131317761,25232,2022-03-08
yoyocial,23872,149655171,23371,2022-03-09
yoyocial,23574,209119269,23230,2022-03-10
yoyocial,22480,146410447,22068,2022-03-11
yoyocial,15982,126973617,15708,2022-03-12
yoyocial,17410,110955490,17118,2022-03-13
yoyocial,17072,120101766,16748,2022-03-14
yoyocial,19541,172011303,19193,2022-03-15
yoyocial,14246,109293107,13975,2022-03-16
yoyocial,16038,168862122,15602,2022-03-17
yoyocial,16351,96476811,16077,2022-03-18
yoyocial,18603,171984979,18238,2022-03-19
yoyocial,22100,170103369,21861,2022-03-20
yoyocial,21924,195533058,21605,2022-03-21
yoyocial,17540,136634948,17314,2022-03-22
yoyocial,16961,184651711,16693,2022-03-23
yoyocial,16206,122389560,15972,2022-03-24
yoyocial,16193,162679604,15810,2022-03-25
yoyocial,15639,129999777,15204,2022-03-26
yoyocial,17210,192272141,16895,2022-03-27
yoyocial,16954,132983973,16663,2022-03-28
yoyocial,15598,141027703,15324,2022-03-29
